,OCloud_B02,OCloud_B03,OCloud_B04,OCloud_B05,OCloud_B06,OCloud_B07,OCloud_B08,OCloud_B09,OCloud_B10,OCloud_B11,OCloud_B12,OCloud_B13
2724,0.38386000000000003,0.22826999999999997,0.42984,0.14158000000000004,-0.06001000000000001,-0.05481999999999998,-0.055499999999999994,-0.04786999999999997,0.44307,0.26044999999999996,-0.020050000000000012,0.23096000000000005
149616,0.012500000000000011,0.006139999999999979,0.011420000000000013,0.0015999999999999903,0.018320000000000114,0.022130000000000094,0.011279999999999957,0.02548999999999979,-0.025719999999999965,0.010920000000000001,-0.07475999999999994,-0.03027000000000002
177917,0.6073500000000001,0.46275,0.64172,0.42822,0.003690000000000082,-0.05025000000000002,0.048839999999999995,-0.07874999999999999,0.68597,0.15993,-0.7018,-0.18600000000000003
42616,0.07993999999999996,0.06902999999999998,0.05323,0.039640000000000064,0.03878000000000004,0.053219999999999934,0.04396,0.10734999999999995,-0.005640000000000006,2.999999999999997e-05,0.035310000000000064,-0.08384000000000003
111637,0.5547,0.43162000000000006,0.2900299999999999,0.2502500000000001,0.16003999999999996,0.06896999999999998,0.05703999999999998,-0.03473999999999999,0.61761,0.18928,-0.86419,-0.74922
44375,0.32828,0.16267000000000004,0.33927000000000007,0.07512000000000002,-0.19739000000000007,-0.23840000000000006,-0.16462999999999994,-0.26032,0.42636999999999997,0.13185999999999998,-0.13082999999999995,0.12673000000000004
7255,0.026139999999999997,-0.048719999999999986,-0.06378,-0.14737999999999996,-0.18235999999999997,-0.19055,-0.18108000000000002,-0.19861000000000006,-0.04300999999999999,0.0,-0.26800999999999997,-0.26867
61388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23521,0.51601,0.43476,0.5415800000000001,0.35235,0.05673000000000006,0.07997999999999994,0.03986999999999996,0.09344000000000008,0.0809,9.999999999999972e-06,0.05732000000000004,0.26738999999999996
124122,0.26013,0.12456,0.28292000000000006,0.04535,-0.12580000000000002,-0.14498,-0.12046999999999997,-0.16276000000000002,0.2352,0.00634,-0.8471299999999999,-0.41724000000000006
58998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128226,0.36264,0.21660999999999997,0.37171,0.16284000000000004,-0.04539000000000004,-0.04779,-0.05035999999999996,-0.051669999999999994,-0.05909000000000009,-0.29011,-0.81322,-0.49030000000000007
8749,0.15813,0.09541,0.07579000000000002,0.08296999999999999,0.09753000000000012,0.12080999999999997,0.11663000000000001,0.12224000000000013,0.04067999999999994,-0.0046,-0.07985999999999993,-0.31854000000000005
51585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169882,0.34602,0.25574,0.37664000000000003,0.23460999999999999,-0.10710000000000008,-0.14592000000000005,-0.08755000000000002,-0.17153000000000007,0.15769999999999998,0.00011999999999999999,-0.63615,-0.17137
130760,-0.08693000000000006,-0.09115999999999991,-0.13717000000000001,0.027020000000000044,-0.07234000000000007,-0.20241999999999993,-0.022820000000000062,-0.28264999999999996,0.4901,0.08358,0.015560000000000004,0.05034000000000001
123398,0.38495999999999997,0.20589000000000002,0.39218000000000003,0.10844999999999994,-0.061840000000000006,-0.09192,-0.042830000000000035,-0.11392000000000002,0.51151,0.06781000000000001,-0.59446,-0.24105
181360,0.60537,0.58235,0.64267,0.66694,0.6731699999999999,0.67413,0.67564,0.67511,0.6241,0.10355,0.03389999999999999,0.06572
26955,0.15866999999999998,0.06847999999999999,0.17776000000000003,-0.008390000000000009,-0.12856,-0.13052000000000008,-0.12971,-0.13366,-0.07693999999999995,0.00021999999999999993,-0.19118000000000002,0.027839999999999976
47338,0.03310999999999997,0.02642,0.023819999999999952,0.01207999999999998,0.015369999999999995,0.02401999999999993,0.008569999999999967,0.030750000000000055,0.07723,0.00196,-0.023090000000000055,-0.08801000000000003
43430,0.16702,0.16410999999999998,0.17593999999999999,0.16425999999999996,0.17508999999999997,0.18888,0.17274,0.20473000000000002,0.02026,0.0,0.17917000000000002,0.10999999999999999
128606,0.35971000000000003,0.23610000000000003,0.37288999999999994,0.13024000000000002,-0.06974000000000002,-0.07379999999999998,-0.07852999999999999,-0.08031999999999995,0.09660999999999997,0.23953,-0.6573599999999999,-0.23392
146392,0.35135000000000005,0.25921999999999995,0.38159,0.24484999999999996,-0.09021000000000001,-0.12404000000000004,-0.06981000000000004,-0.14424000000000003,0.34525,0.01828,-0.58603,-0.13124
165287,-0.0019599999999999618,-0.008020000000000027,-0.006929999999999992,-0.019320000000000004,-0.030590000000000006,-0.04064000000000001,-0.038370000000000015,-0.05676999999999999,0.43563,0.27169000000000004,-0.041260000000000005,-0.07654000000000001
194730,0.15299999999999997,-0.037800000000000056,0.15119999999999995,-0.16859000000000002,-0.17459999999999998,-0.17801,-0.17784,-0.18302000000000007,-0.01152000000000003,0.06504,-0.38316000000000006,-0.31090999999999996
72475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109878,-0.07333999999999996,-0.09494999999999998,-0.15622000000000003,-0.16593999999999998,-0.18711,-0.20575,-0.19337000000000004,-0.22716999999999998,0.01991000000000004,0.00033,-0.75741,-0.65673
117525,0.589,0.48231999999999997,0.6066199999999999,0.44228,-0.022639999999999993,-0.03125,-0.04018999999999995,-0.04843999999999993,0.27502,0.0114,-0.53692,-0.16943999999999998
170926,-0.04800000000000004,-0.10669999999999996,-0.09081999999999996,-0.14165,-0.22521000000000002,-0.31256000000000006,-0.20428000000000002,-0.37205,0.03674,0.0,-0.61443,-0.32831999999999995
30711,0.0005900000000000072,0.00043000000000004146,0.0009500000000000064,0.0006999999999999784,0.0046399999999999775,0.0049600000000000755,0.0050400000000000444,0.005470000000000086,0.0007500000000000007,0.0,0.0024899999999999922,0.0008599999999999719
135957,0.20384,0.18692999999999999,0.19160999999999997,0.18957,0.19069,0.1911,0.18861,0.20071999999999998,0.10195,0.00025,-0.07523,-0.03312
7097,0.29995000000000005,0.20795999999999998,0.31562999999999997,0.18350000000000005,-0.17131999999999992,-0.21439000000000008,-0.15733000000000008,-0.23293999999999992,0.11171,1.0000000000000026e-05,0.07007000000000008,0.26596000000000003
198458,0.36840000000000006,0.30052,0.39864,0.27505999999999997,-0.1936,-0.20765,-0.19962999999999997,-0.22665000000000002,0.12200000000000005,0.21042,-0.63675,-0.191
108758,0.014100000000000001,0.0017900000000000693,0.010960000000000025,-0.01652000000000009,-0.007990000000000053,0.011220000000000008,-0.02214000000000005,0.025410000000000044,0.021610000000000004,0.00394,-0.20272999999999997,-0.08406999999999998
5129,0.06372999999999995,-0.013569999999999971,-0.08140999999999998,-0.14493,-0.18916,-0.19496000000000002,-0.18859000000000004,-0.20337000000000005,0.045259999999999995,0.0036,-0.487,-0.6031500000000001
64266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122525,0.26269999999999993,0.16825,-0.019669999999999965,-0.010060000000000069,-0.03552999999999995,-0.05445999999999995,-0.02342999999999995,-0.06776000000000004,0.51273,0.06257,-0.8418599999999999,-0.71537
1904,0.03579999999999994,0.03949999999999998,0.04662999999999995,0.028800000000000048,0.030870000000000064,0.04964000000000002,0.03054000000000001,0.06853999999999993,0.442,0.08137,-0.23895999999999995,-0.33171999999999996
172179,0.24875,0.18426,0.26226,0.20839000000000002,-0.14624000000000004,-0.23004999999999998,-0.19108000000000003,-0.25627,0.17549,0.01669,-0.28882,-0.06903000000000001
162698,0.29544000000000004,0.17484,0.30435999999999996,0.19496000000000002,-0.09093999999999991,-0.23521000000000003,-0.08399999999999996,-0.30881000000000003,0.21098,0.0006900000000000001,-0.21569,0.09417
46707,0.34575000000000006,0.27029000000000003,0.36834999999999996,0.22310999999999998,-0.07578999999999991,-0.07539000000000007,-0.07721999999999996,-0.07637000000000005,-0.07770999999999995,0.006869999999999998,-0.28781,-0.00383
196562,0.38697000000000004,0.24613000000000007,0.027349999999999985,-0.01698999999999995,-0.018710000000000004,-0.01429999999999998,-0.014270000000000005,-0.011149999999999993,0.37628000000000006,0.17029999999999998,-0.2348300000000001,-0.30632000000000004
70906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173509,0.3411,0.24966,0.37835,0.32182,-0.06734000000000007,-0.19737000000000005,-0.013680000000000025,-0.27696999999999994,0.53886,0.15349000000000002,-0.5392600000000001,-0.03053
185630,0.59722,0.47933,0.6215599999999999,0.45305,0.0014099999999999113,-0.025449999999999973,0.026980000000000004,-0.03517999999999999,0.5993599999999999,0.1569,-0.69134,-0.2601
100590,0.30025,0.20387,0.32839999999999997,0.14072999999999997,-0.028980000000000006,-0.013569999999999971,-0.04059999999999997,-0.0007899999999999574,0.32066000000000006,0.06115,-0.621,-0.18667
146859,-0.028819999999999957,-0.03637999999999997,-0.042749999999999955,-0.01611000000000007,-0.045969999999999955,-0.07181000000000004,-0.030040000000000067,-0.08985999999999994,0.47418000000000005,0.04423,-0.8427500000000001,-0.69258
80338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35507,0.37842,0.26610999999999996,0.39517,0.23513000000000006,-0.14191999999999994,-0.19279000000000002,-0.10982999999999998,-0.21594999999999998,0.15297999999999998,0.0,-0.31618999999999997,-0.05478000000000005
136851,0.5228999999999999,0.38049,0.53982,0.30787,-0.01807000000000003,-0.05111999999999994,0.010069999999999912,-0.06781000000000004,0.66471,0.1586,-0.6050300000000001,-0.19405
86187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141497,0.21682,0.11020000000000002,0.22084,0.05042000000000002,0.038269999999999915,0.04188000000000003,0.028280000000000083,0.04353000000000007,-0.04624,9.000000000000002e-05,-0.68536,-0.24084
111015,0.28645000000000004,0.18111,0.30628,0.10611999999999994,-0.20402999999999993,-0.22096000000000005,-0.21601000000000004,-0.24361,0.020809999999999995,0.02464,-0.638,-0.25612
142973,0.13739,0.08440999999999999,0.13928000000000001,0.05118,0.01205999999999996,0.011840000000000073,0.010709999999999997,0.011179999999999857,-0.0009099999999999664,-0.00051,-0.6311899999999999,-0.28387
20386,0.27013,0.06761000000000006,0.29301000000000005,-0.025760000000000005,-0.12078,-0.12173,-0.12100999999999995,-0.12414999999999998,0.08176,7.000000000000002e-05,-0.35452000000000006,-0.10632999999999998
120788,0.64886,0.5352399999999999,0.67587,0.5283800000000001,0.002989999999999937,-0.06289,0.05328999999999995,-0.10328999999999999,0.80898,0.383,-0.24572000000000002,0.06634000000000001
5525,0.0015400000000000413,-0.030379999999999963,-0.08595000000000003,-0.11973,-0.16476999999999997,-0.21172000000000002,-0.22925999999999996,-0.29667999999999994,-0.011179999999999995,1.9999999999999836e-05,-0.4199399999999999,-0.43997
160646,0.20691000000000004,0.06435000000000002,-0.14296999999999993,-0.15532999999999997,-0.17532999999999999,-0.19064000000000003,-0.18130000000000002,-0.21126,0.16912999999999995,0.19139,-0.77905,-0.7101500000000001
119543,0.32861999999999997,0.24324000000000007,0.34299999999999997,0.17904000000000003,-0.04630000000000001,-0.045599999999999974,-0.05728,-0.04840999999999995,0.14122,0.02665,-0.79627,-0.33203
82899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130145,0.3687,0.29955,0.38169,0.29446,-0.038470000000000004,-0.047030000000000016,-0.029240000000000044,-0.046680000000000055,0.39147,0.027059999999999997,-0.69823,-0.24069999999999997
25478,0.37478999999999996,0.26822,0.39335000000000003,0.14642,-0.06359999999999999,-0.05438999999999994,-0.06518000000000002,-0.04649000000000003,0.12176999999999999,3.0000000000000024e-05,-0.16505000000000003,0.05226000000000003
62124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30226,0.20456999999999997,0.13497000000000003,0.20607999999999999,0.06345999999999996,-0.14776,-0.14905000000000002,-0.15088999999999997,-0.1523,0.03370000000000001,0.01637,-0.385,-0.23421000000000003
162665,0.42912,0.31700000000000006,0.44803,0.25684000000000007,-0.04838999999999993,-0.043910000000000005,-0.04183999999999999,-0.036760000000000015,0.17959,0.00019,-0.15127000000000002,0.06692000000000004
178613,-0.013929999999999998,-0.023090000000000055,-0.0260999999999999,0.036640000000000006,-0.011419999999999986,-0.0625,0.019380000000000064,-0.0973400000000001,0.59472,0.10683000000000001,-0.8075,-0.63844
178711,0.30363,0.27547,0.27238999999999997,0.24762,0.25553999999999993,0.26276,0.22923,0.27001,0.15192,0.05945,-0.18284999999999996,-0.15501
7784,0.22572000000000003,0.12695,0.23944,0.03643000000000007,-0.17203000000000002,-0.17504999999999993,-0.17685000000000006,-0.18030000000000002,-0.14508,0.046689999999999995,-0.35369000000000006,-0.24266
152147,0.049799999999999955,-0.005110000000000059,-0.017179999999999973,-0.017100000000000004,-0.014270000000000005,-0.010220000000000007,-0.01710999999999996,-0.00817000000000001,-0.04785999999999996,7.000000000000002e-05,-0.31087,-0.44397
58366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131654,0.42308,0.30428000000000005,0.43417000000000006,0.23857,0.03370999999999991,0.02982000000000007,0.02349000000000001,0.02267999999999981,-0.015209999999999946,-0.062290000000000005,-0.62993,-0.25715
46713,0.03203,0.0009099999999999664,-0.008900000000000019,-0.05115999999999998,-0.04823999999999995,-0.02312000000000003,-0.06545999999999996,-0.006019999999999914,0.06122,0.0004,-0.17112000000000005,-0.25644
79522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3402,0.08461999999999997,-0.09177000000000002,0.057640000000000025,-0.26981,-0.34077999999999997,-0.36336999999999997,-0.3528300000000001,-0.3906200000000001,-0.09208999999999998,0.00047000000000000015,-0.30923999999999996,-0.05565999999999999
79243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190849,0.22176,0.08732000000000006,0.24938000000000005,0.016149999999999998,-0.02815000000000001,-0.013950000000000018,-0.04638999999999993,-0.005230000000000068,0.17134999999999997,0.04843,-0.7233700000000001,-0.26531
40767,0.45948000000000006,0.27477999999999997,0.48678999999999994,0.18502000000000007,-0.07812000000000008,-0.09251999999999994,-0.057719999999999994,-0.09643000000000002,0.26599,0.0014399999999999999,-0.27652999999999994,0.04227000000000003
170129,0.54249,0.47589000000000004,0.58344,0.47836,-0.038899999999999935,-0.09641,-0.03633999999999993,-0.12036000000000002,0.41218,0.01093,-0.47386999999999996,-0.11922
120721,0.12323999999999996,0.09138999999999997,0.06734000000000001,0.04632999999999998,0.02745999999999993,0.015579999999999927,0.002889999999999948,0.0022199999999999998,-0.04118999999999995,0.0011199999999999995,-0.7055800000000001,-0.61725
139922,0.04171999999999998,-0.0010000000000000009,0.043810000000000016,-0.022669999999999968,-0.02015,-0.011519999999999975,-0.029160000000000075,-0.005589999999999984,0.01099,0.00099,-0.2672399999999999,-0.08074999999999999
25235,0.36134000000000005,0.14249,0.39492999999999995,0.06672999999999996,0.05293999999999999,0.0676500000000001,0.03991,0.07911999999999997,0.27241,0.04631,-0.20603000000000005,-0.07385999999999993
190922,0.29138,0.11248999999999998,0.11568,-0.016390000000000016,-0.13202999999999998,-0.16058000000000006,-0.13007000000000002,-0.18532000000000004,0.010499999999999999,0.0,-0.82186,-0.44058
111967,0.47300000000000003,0.28595,0.4927999999999999,0.15351000000000004,-0.18711,-0.20284999999999997,-0.19525000000000003,-0.22380999999999995,0.14507000000000003,0.27632999999999996,-0.6718,-0.22786
58142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136439,0.23532999999999993,0.14956999999999998,0.11588999999999994,0.12841000000000002,0.11014000000000002,0.08867999999999998,0.12009999999999998,0.09587000000000001,0.47867000000000004,0.25921,-0.5815,-0.43622999999999995
163239,0.5829500000000001,0.48677,0.61025,0.4493400000000001,-0.07645000000000002,-0.0998,-0.07064000000000004,-0.12179000000000006,0.41897999999999996,0.10936000000000001,-0.77182,-0.38361999999999996
104536,0.06701999999999997,0.048350000000000004,0.045399999999999996,0.05435000000000001,0.04964000000000002,0.04471000000000003,0.058760000000000034,0.04143000000000008,0.27606,0.13332,-0.51152,-0.42333000000000004
75392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20699,0.29877,0.19265,0.32888,0.17114000000000007,-0.04469999999999996,-0.02736000000000005,-0.051509999999999945,-0.011759999999999993,0.28407,0.06670999999999999,-0.29529000000000005,-0.21284000000000003
32222,0.5082300000000001,0.41886,0.54758,0.38286000000000003,-0.04579999999999995,-0.04471000000000003,-0.045930000000000026,-0.04464000000000001,-0.06223999999999996,0.005479999999999999,0.05362,0.31875
121480,-0.009480000000000044,-0.014780000000000015,-0.016880000000000006,-0.03249999999999997,-0.034680000000000044,-0.03064,-0.04375000000000007,-0.028920000000000057,0.29331,0.0276,-0.03942,-0.06634
76501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152860,-0.08579000000000003,-0.08906999999999998,-0.1324599999999999,-0.01051000000000002,-0.09226000000000001,-0.18463000000000007,-0.04143000000000008,-0.24576999999999993,0.59613,0.2462,0.10382000000000001,0.12136
76492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15776,0.005819999999999992,-0.022220000000000018,-0.02459,-0.026150000000000007,-0.025339999999999918,-0.024439999999999906,-0.027220000000000022,-0.023760000000000003,-0.04320999999999997,-7.000000000000018e-05,-0.050839999999999996,-0.09099000000000002
69449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181091,0.24033,0.09627999999999998,0.2394,-0.007359999999999978,-0.31448999999999994,-0.34445000000000003,-0.32074,-0.37898,0.06720999999999999,0.00923,-0.53589,-0.26319000000000004
25012,0.35464,0.21539999999999998,0.37931000000000004,0.14376,-0.14813999999999994,-0.15888000000000002,-0.14130999999999994,-0.16527999999999998,0.08237999999999998,9.999999999999972e-06,-0.02029000000000003,0.20655
196052,0.33613000000000004,0.32369,0.35591,0.36895,0.37522,0.38016,0.38016,0.38607,0.29334,0.03927,0.30755,0.24258999999999997
199620,-0.036129999999999995,-0.045680000000000054,-0.05145999999999995,-0.06550999999999996,-0.07816000000000001,-0.08997,-0.09286000000000005,-0.10918000000000005,0.123,0.0035600000000000007,-0.07307,-0.11229000000000001
100489,0.24667,0.18445,0.24863000000000002,0.12542999999999999,-0.04256000000000004,-0.04622999999999999,-0.04481999999999997,-0.05091000000000001,-0.002999999999999999,0.0,-0.45844999999999997,-0.13981
62303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106322,0.29637,0.19106999999999996,0.30787000000000003,0.06168999999999991,-0.12420999999999993,-0.13485000000000003,-0.12491999999999992,-0.14832,0.27964999999999995,0.28855,-0.75936,-0.6127
164516,0.47166,0.34256,0.50602,0.18472999999999995,-0.047559999999999936,-0.06501999999999997,-0.010840000000000072,-0.06945000000000001,0.60918,0.3114,-0.24549999999999994,0.09545999999999999
139067,0.5798300000000001,0.49854000000000004,0.5791200000000001,0.43947,-0.018930000000000002,-0.029200000000000004,-0.04625999999999997,-0.04737999999999998,-0.02833999999999992,0.051719999999999995,-0.87464,-0.40662
195909,0.53022,0.38901,0.22356999999999994,0.21448,0.11626999999999998,0.009480000000000044,0.03614000000000006,-0.09850999999999999,0.74184,0.35640000000000005,-0.77285,-0.63805
24942,-1.0000000000010001e-05,-0.0005199999999999927,-0.0014399999999999968,-0.0017599999999999838,-0.0022100000000000453,-0.0026399999999999757,-0.002970000000000028,-0.0033400000000000096,4.999999999999449e-05,0.0,-0.005209999999999937,-0.00602999999999998
113703,0.46632,0.3069,0.48439,0.20350000000000001,0.010689999999999977,0.007529999999999926,-0.010689999999999977,0.00022999999999995246,0.13350000000000006,0.22459,-0.48241,-0.12752
36756,0.11730000000000002,0.05680999999999997,0.12257000000000004,0.009079999999999977,-0.14447999999999994,-0.14802000000000004,-0.14448000000000005,-0.15132,-0.03783,0.00016000000000000004,-0.18467999999999996,-0.10402
161980,0.42447,0.42083,0.45294,0.46441,0.47098,0.47956,0.4788,0.48915000000000003,0.3523,0.0364,0.45680000000000004,0.38054
30771,0.32824,0.25212999999999997,0.34214999999999995,0.20135000000000003,0.07495000000000007,0.0866499999999999,0.05351000000000006,0.09370000000000012,0.027240000000000042,0.03108,0.006920000000000037,0.11483999999999997
38507,0.30053,0.26059999999999994,0.27005999999999997,0.28454,0.29042999999999997,0.29103999999999997,0.27880000000000005,0.27904999999999996,0.21638000000000002,0.01325,0.11828999999999995,-0.13277
179441,0.25870000000000004,0.20029999999999992,0.05518999999999996,0.03405999999999998,0.009299999999999975,0.0012500000000000844,0.011299999999999977,0.010669999999999957,0.31519,0.23605,-0.48514,-0.36504000000000003
157172,0.03561000000000003,-0.03114,-0.02027000000000001,-0.06945000000000001,-0.24317999999999995,-0.3028200000000001,-0.21533999999999998,-0.34353999999999996,0.26583,0.02126,-0.36466000000000004,-0.05686000000000002
163085,0.27794,0.25803000000000004,0.25117,0.24755999999999995,0.24205,0.23542000000000002,0.22360999999999998,0.21859999999999996,0.18039,0.03716,0.04000999999999999,-0.02285999999999999
83888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144222,0.36761,0.24573,0.37890999999999997,0.15248,-0.16615000000000002,-0.17546000000000006,-0.18046000000000006,-0.18923999999999996,-0.12807000000000002,-0.033960000000000004,-0.87054,-0.50587
126531,0.28249,0.19193000000000005,0.28707000000000005,0.11363000000000001,-0.007529999999999926,-0.00499000000000005,-0.023760000000000003,-0.004510000000000014,0.060260000000000036,0.09773,-0.68517,-0.27298
3259,0.17039,0.11509000000000003,0.17929,0.08056999999999997,0.06452000000000002,0.0886300000000001,0.04369000000000001,0.10402,-0.013750000000000012,8.000000000000005e-05,-0.009220000000000006,0.09359
196265,0.38806,0.22608,0.39204999999999995,0.10642999999999991,-0.041830000000000034,-0.05021000000000009,-0.03378999999999999,-0.05296999999999996,0.44408000000000003,0.06451000000000001,-0.81933,-0.39985
30072,0.20391,0.12957999999999997,0.21717000000000003,0.09114,-0.13751000000000002,-0.1404399999999999,-0.1340699999999999,-0.14089000000000007,0.12475,0.0009400000000000001,-0.20878000000000002,0.00606000000000001
88985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105422,0.09365000000000001,0.05597000000000002,0.0892,0.0218799999999999,0.044300000000000006,0.04649000000000003,0.03905000000000003,0.04705999999999999,-0.005519999999999997,0.0,-0.8392900000000001,-0.72596
17224,0.15667000000000003,0.10907,0.17077,0.08871000000000007,0.029490000000000127,0.043010000000000104,0.016000000000000014,0.05437999999999987,0.0005100000000000104,0.02238,-0.10807,-0.03297
56627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154416,0.44255999999999995,0.30891,0.44924,0.22183999999999993,0.022499999999999964,0.02265000000000006,0.011369999999999991,0.02144999999999997,0.030710000000000015,0.2614,-0.74119,-0.27315999999999996
89454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37513,-0.12732999999999994,-0.14283999999999997,-0.17507000000000006,-0.15106000000000008,-0.17339000000000004,-0.19823000000000002,-0.16501,-0.21511000000000002,0.0006399999999999999,0.0,-0.26441000000000003,-0.25034
5767,0.27119000000000004,0.06602999999999992,0.25414999999999993,-0.07098000000000004,-0.11182000000000003,-0.11224,-0.11053000000000002,-0.11273999999999995,0.05507000000000001,1.0000000000000026e-05,-0.07794000000000001,0.19008999999999998
59447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5449,0.07469999999999999,0.05385000000000001,0.08035999999999999,0.03766000000000003,0.015090000000000048,0.03202999999999989,0.005879999999999996,0.04426000000000008,-0.016600000000000004,0.0,-0.04357,0.00039000000000000146
189015,0.50283,0.35755,0.54139,0.24530999999999992,0.07932000000000006,0.08527000000000007,0.05715999999999999,0.08292999999999995,0.07767999999999997,0.0205,-0.31589999999999996,-0.15996999999999995
15107,0.10697000000000001,0.016170000000000018,-0.18384,-0.1590299999999999,-0.21570999999999996,-0.28288,-0.19617000000000007,-0.32972,0.10735,2.999999999999997e-05,-0.34345,-0.008599999999999997
159397,0.46662999999999993,0.4407,0.45034,0.49088000000000004,0.47298,0.45279,0.49387,0.45801000000000003,0.71276,0.25384,-0.10357,-0.04732999999999998
52184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46853,0.43297,0.36904,0.28902,0.22766000000000003,0.20351000000000008,0.18332000000000004,0.11951999999999996,0.13305,0.04194,0.0,-0.19667,-0.29097000000000006
43364,0.44489,0.34326999999999996,0.4678,0.25243000000000004,0.07697999999999994,0.09391000000000005,0.07077,0.10743000000000003,0.40645000000000003,0.04829,-0.33067,-0.15882000000000002
23838,0.07094,-0.06301000000000001,-0.05695,-0.29152,-0.33130000000000004,-0.36256999999999995,-0.33887,-0.39827,0.040720000000000034,0.007949999999999999,-0.5122,-0.23498000000000002
181132,0.40820999999999996,0.24464999999999998,0.43542000000000003,0.18191999999999997,-0.11930999999999992,-0.17801,-0.08379000000000003,-0.20733999999999997,0.32307,0.00771,-0.42172,0.10302
14044,0.38900999999999997,0.32045999999999997,0.41962,0.33925000000000005,-0.2106,-0.25097,-0.19919999999999993,-0.2694099999999999,0.35590999999999995,0.07714,0.22913,0.35951
95477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112558,0.43625,0.29721,0.42377,0.19407000000000008,-0.010800000000000032,-0.01711000000000007,-0.025580000000000047,-0.02766000000000013,-0.04872999999999994,-0.11994000000000002,-0.8689399999999999,-0.48135000000000006
124199,0.19668,0.14125000000000001,0.21567000000000003,0.1149,-0.08096000000000003,-0.09033000000000002,-0.07633999999999996,-0.09596000000000005,0.16683,0.0051600000000000005,-0.52022,-0.15318000000000004
51158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147799,0.29696000000000006,0.12226999999999999,0.29844999999999994,0.04091,-0.03984999999999994,-0.031730000000000036,-0.046780000000000044,-0.024499999999999966,0.22549999999999998,0.0027300000000000002,-0.8566400000000001,-0.47695000000000004
41667,0.60676,0.5833200000000001,0.6215,0.63459,0.63866,0.64183,0.6525700000000001,0.66428,0.61398,0.18914999999999998,0.5922700000000001,0.4913
192940,0.53117,0.51299,0.5566899999999999,0.56872,0.5807,0.58965,0.58039,0.5995199999999999,0.37276000000000004,0.02717,0.48185999999999996,0.37459
